author_year,study,cluster,group,case,phase,session,outcome,B1,T1,B2,T2,T3,T4,P,M1,G1
Scheuermann et al. (2009),16,1,3,11,Baseline 1,5,15,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Baseline 1,6,16,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Intervention 1,7,60,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Intervention 1,8,98,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Maintenance,9,60,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,11,Maintenance,10,83,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,12,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Baseline 1,2,40,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Baseline 1,3,33,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Baseline 1,4,43,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Intervention 1,5,60,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Intervention 1,6,87,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,12,Maintenance,9,90,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,12,Maintenance,10,90,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,13,Baseline 1,1,18,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Baseline 1,2,9,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Baseline 1,4,13,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Baseline 1,5,2,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Intervention 1,6,63,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Intervention 1,7,80,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Intervention 1,8,89,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,13,Maintenance,9,40,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,13,Maintenance,10,70,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,1,25,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,2,21,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,3,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,5,33,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Baseline 1,6,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Intervention 1,7,67,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Intervention 1,8,99,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,4,14,Maintenance,9,99,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,4,14,Maintenance,10,80,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,2,1,1,Generalization,1,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,2,12,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,3,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,4,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,5,55,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,6,70,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,7,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,9,40,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,1,Generalization,10,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,1,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,2,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,4,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,5,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,6,47,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,7,85,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,9,60,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,2,Generalization,10,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,1,12,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,2,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,3,40,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,4,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,5,19,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,6,54,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,7,67,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,8,73,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,9,45,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,3,Generalization,10,67,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,1,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,2,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,4,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,5,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,6,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,7,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,8,94,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,9,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,1,4,Generalization,10,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,1,2,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,2,21,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,3,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,4,45,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,5,55,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,6,35,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,7,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,9,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,5,Generalization,10,83,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,1,24,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,2,26,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,3,26,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,4,34,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,5,34,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,6,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,7,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,9,60,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,6,Generalization,10,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,1,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,2,10,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,4,12,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,5,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,6,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,7,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,8,65,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,9,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,7,Generalization,10,52,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,1,11,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,2,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,3,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,4,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,5,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,6,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,7,27,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,8,27,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,9,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,2,8,Generalization,10,39,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,1,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,2,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,4,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,5,45,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,6,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,7,45,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,9,40,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,9,Generalization,10,53,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,1,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,2,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,4,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,5,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,6,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,7,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,8,34,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,9,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,10,Generalization,10,34,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,1,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,2,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,3,10,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,4,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,5,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,6,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,7,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,8,50,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,9,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,3,11,Generalization,10,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,1,27,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,2,27,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,3,20,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,4,33,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,5,26,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,6,80,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,7,98,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,9,73,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,12,Generalization,10,40,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,1,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,2,5,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,3,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,4,15,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,5,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,6,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,7,60,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,8,68,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,9,40,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,13,Generalization,10,0,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,1,13,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,2,19,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,3,15,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,4,15,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,5,28,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,6,25,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,7,48,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,8,78,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,9,93,0,0,0,0,0,0,0,0,1
Scheuermann et al. (2009),16,2,4,14,Generalization,10,80,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,1,Generalization,1,0,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,1,Baseline 1,2,3,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Baseline 1,6,5,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,7,28,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,8,60,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,9,83,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,10,95,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Intervention 1,12,95,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,1,Maintenance,14,92,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,1,Maintenance,16,89,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,1,Generalization,18,25,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,1,Generalization,20,50,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,1,Generalization,22,50,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,2,Generalization,1,0,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,2,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,6,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,7,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Baseline 1,9,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,10,45,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,11,90,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,12,94,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,13,95,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,14,99,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,2,Maintenance,17,95,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,2,Maintenance,19,99,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,2,Generalization,21,65,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,2,Generalization,23,50,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,2,Generalization,25,65,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,3,Generalization,1,0,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,3,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,3,2,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,6,2,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,7,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,9,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Baseline 1,12,0,1,0,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,13,37,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,14,43,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,15,54,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,16,70,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,17,93,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Intervention 1,18,98,0,1,0,0,0,0,0,0,0
Sharp & Dennis (2017),17,1,1,3,Maintenance,20,94,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,3,Maintenance,22,95,0,0,0,0,0,0,0,1,0
Sharp & Dennis (2017),17,1,1,3,Generalization,24,63,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,3,Generalization,26,75,0,0,0,0,0,0,0,0,1
Sharp & Dennis (2017),17,1,1,3,Generalization,28,100,0,0,0,0,0,0,0,0,1
Shin & Bryant (2017),18,1,1,1,Baseline 1,1,20,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Baseline 1,2,20,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,4,40,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,5,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,6,40,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,7,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,8,20,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,9,20,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,10,0,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,11,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,12,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,1,Intervention 1,13,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Baseline 1,1,40,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Baseline 1,6,40,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,7,0,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,8,40,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,9,40,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,11,40,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,12,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,14,80,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,2,Intervention 1,16,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Baseline 1,7,40,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Baseline 1,11,0,1,0,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,12,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,13,80,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,14,80,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,15,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,16,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,17,60,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,18,100,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,19,80,0,1,0,0,0,0,0,0,0
Shin & Bryant (2017),18,1,1,3,Intervention 1,20,80,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Baseline 1,1,25,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Baseline 1,2,37,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Baseline 1,4,25,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Probe,11,50,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,1,Intervention 1,20,63,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 1,22,63,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 1,27,87,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 1,28,75,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 1,29,100,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,1,Probe,30,63,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,1,Intervention 2,36,75,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 2,38,75,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,1,Intervention 2,39,75,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,1,Probe,41,75,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,1,Maintenance,47,87,0,0,0,0,0,0,0,1,0
van Garderen (2007),19,1,1,1,Maintenance,60,75,0,0,0,0,0,0,0,1,0
van Garderen (2007),19,1,1,2,Baseline 1,1,25,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Baseline 1,10,63,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Baseline 1,20,50,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Baseline 1,21,37,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Probe,29,62,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,2,Intervention 1,36,75,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Intervention 1,38,88,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Intervention 1,39,88,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Probe,40,37,0,0,0,0,0,0,1,0,0
